transacao_id,usuario_id,data_transacao,mes_referencia,descricao_original,descricao_normalizada,valor,tipo,categoria,subcategoria,estabelecimento,forma_pagamento,parcelas,recorrente,canal,estado,cidade,split,fonte
TX000165302,USR001463,2025-07-01,2025-07,PROJETO AUTONOMO FREE,projeto autonomo free,530.09,RECEITA,RENDA,FREELANCE,Projeto Autonomo,PIX,1,0,APP,DF,Brasilia,TRAIN,SINTETICO
TX000165303,USR001463,2025-07-01,2025-07,Tesouro Direto 539 REND,tesouro direto 539 rend,549.53,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Tesouro Direto,DEBITO_CONTA,1,0,APP,DF,Brasilia,TRAIN,SINTETICO
TX000165537,USR001465,2025-07-01,2025-07,SUPERGASBRAS,supergasbras,1468.78,DESPESA,MORADIA,GAS,Supergasbras,CARTAO_CREDITO,1,1,WEB,RJ,Rio de Janeiro,TRAIN,SINTETICO
TX000165544,USR001465,2025-07-01,2025-07,RENNER,renner,1337.78,DESPESA,COMPRAS,ROUPAS,Renner,PIX,1,0,DEBITO_AUTOMATICO,RJ,Rio de Janeiro,TRAIN,SINTETICO
TX000165767,USR001467,2025-07-01,2025-07,Claro Intern 826,claro intern 826,315.71,DESPESA,SERVICOS,INTERNET,Claro Internet,DINHEIRO,1,1,DEBITO_AUTOMATICO,BA,Vitoria da Conquista,TRAIN,SINTETICO
TX000165976,USR001469,2025-07-01,2025-07,PIX Porto Seguro ES,pix porto seguro es,844.62,DESPESA,SERVICOS,SEGURO,Porto Seguro,CARTAO_CREDITO,1,1,DEBITO_AUTOMATICO,RS,Pelotas,TRAIN,SINTETICO
TX000166094,USR001470,2025-07-01,2025-07,Imobiliaria*Central ALUG,imobiliaria central alug,2969.53,DESPESA,MORADIA,ALUGUEL,Imobiliaria Central,CARTAO_CREDITO,1,0,ATM,DF,Brasilia,TRAIN,SINTETICO
TX000166870,USR001477,2025-07-01,2025-07,FATURA-ITAUCARD,fatura itaucard,173.42,DESPESA,DIVIDAS,CARTAO,Fatura Itaucard,PIX,1,1,APP,CE,Juazeiro do Norte,TEST,SINTETICO
TX000167085,USR001479,2025-07-01,2025-07,Magazine Luiza,magazine luiza,1805.28,DESPESA,COMPRAS,ELETRONICOS,Magazine Luiza,CARTAO_CREDITO,1,0,DEBITO_AUTOMATICO,GO,Anapolis,TEST,SINTETICO
TX000167298,USR001481,2025-07-01,2025-07,TIM ULTRAFIBRA,tim ultrafibra,341.49,DESPESA,SERVICOS,INTERNET,TIM Ultrafibra,CARTAO_CREDITO,1,1,POS,DF,Brasilia,TRAIN,SINTETICO
TX000167512,USR001483,2025-07-01,2025-07,LANC Administradora Condominial,lanc administradora condominial,1125.24,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,CARTAO_CREDITO,1,1,DEBITO_AUTOMATICO,PR,Curitiba,TRAIN,SINTETICO
TX000167633,USR001484,2025-07-01,2025-07,PADARIA CENTRAL,padaria central,758.91,DESPESA,ALIMENTACAO,RESTAURANTE,Padaria Central,PIX,1,0,APP,SP,Santos,TRAIN,SINTETICO
TX000167745,USR001485,2025-07-01,2025-07,FOLHA DE PAGAMENTO,folha de pagamento,3766.48,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,PE,Jaboatao,TRAIN,SINTETICO
TX000167877,USR001486,2025-07-01,2025-07,Folha de Pagamento,folha de pagamento,4351.23,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,SC,Florianopolis,TRAIN,SINTETICO
TX000167987,USR001487,2025-07-01,2025-07,Cemig,cemig,416.46,DESPESA,MORADIA,ENERGIA,Cemig,BOLETO,1,0,WEB,BA,Salvador,TRAIN,SINTETICO
TX000168092,USR001488,2025-07-01,2025-07,PADARIA-CENTRAL,padaria central,631.16,DESPESA,ALIMENTACAO,RESTAURANTE,Padaria Central,CARTAO_CREDITO,1,0,ATM,RJ,Niteroi,TRAIN,SINTETICO
TX000169098,USR001497,2025-07-01,2025-07,TESOURO DIRETO,tesouro direto,16.86,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Tesouro Direto,DEBITO_CONTA,1,1,APP,CE,Juazeiro do Norte,TEST,SINTETICO
TX000169206,USR001498,2025-07-01,2025-07,PGTO Administradora Condominial MG,pgto administradora condominial mg,566.51,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,CARTAO_CREDITO,1,1,WEB,PE,Jaboatao,TEST,SINTETICO
TX000169447,USR001500,2025-07-01,2025-07,Renner,renner,515.42,DESPESA,COMPRAS,ROUPAS,Renner,CARTAO_DEBITO,10,0,DEBITO_AUTOMATICO,CE,Juazeiro do Norte,TRAIN,SINTETICO
TX000000004,USR000001,2025-07-02,2025-07,SABESP,sabesp,209.49,DESPESA,MORADIA,AGUA,Sabesp,CARTAO_CREDITO,1,1,ATM,RJ,Rio de Janeiro,TRAIN,SINTETICO
TX000000226,USR000003,2025-07-02,2025-07,Fatura Inter,fatura inter,75.45,DESPESA,DIVIDAS,CARTAO,Fatura Inter,CARTAO_DEBITO,1,1,DEBITO_AUTOMATICO,GO,Anapolis,TRAIN,SINTETICO
TX000000342,USR000004,2025-07-02,2025-07,LOCADOR RESIDENCIAL,locador residencial,376.32,DESPESA,MORADIA,ALUGUEL,Locador Residencial,PIX,1,1,APP,PE,Jaboatao,TRAIN,SINTETICO
TX000000452,USR000005,2025-07-02,2025-07,Conta de Energi 150 ENER,conta de energi 150 ener,540.9,DESPESA,MORADIA,ENERGIA,Conta de Energia,CARTAO_CREDITO,1,1,DEBITO_AUTOMATICO,PR,Maringa,TRAIN,SINTETICO
TX000001042,USR000010,2025-07-02,2025-07,Sabesp,sabesp,333.12,DESPESA,MORADIA,AGUA,Sabesp,CARTAO_DEBITO,1,1,WEB,SC,Blumenau,TRAIN,SINTETICO
TX000001722,USR000016,2025-07-02,2025-07,Fundo de Investimen 512,fundo de investimen 512,260.21,INVESTIMENTO,INVESTIMENTOS,FUNDO,Fundo de Investimento,DEBITO_CONTA,1,1,APP,DF,Brasilia,VALIDATION,SINTETICO
TX000002402,USR000022,2025-07-02,2025-07,Claro Mov 157,claro mov 157,462.73,DESPESA,SERVICOS,TELEFONIA,Claro Movel,CARTAO_CREDITO,1,1,APP,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000002648,USR000024,2025-07-02,2025-07,Porto*Seguro,porto seguro,157.89,DESPESA,SERVICOS,SEGURO,Porto Seguro,CARTAO_CREDITO,1,1,APP,CE,Juazeiro do Norte,TRAIN,SINTETICO
TX000003557,USR000032,2025-07-02,2025-07,Porto Seguro 566,porto seguro 566,224.23,DESPESA,SERVICOS,SEGURO,Porto Seguro,CARTAO_CREDITO,1,1,WEB,ES,Cariacica,TRAIN,SINTETICO
TX000004252,USR000038,2025-07-02,2025-07,Udemy,udemy,599.55,DESPESA,EDUCACAO,CURSO,Udemy,DEBITO_AUTOMATICO,1,0,WEB,ES,Serra,TEST,SINTETICO
TX000004598,USR000041,2025-07-02,2025-07,Aluguel Residenci 493,aluguel residenci 493,317.09,DESPESA,MORADIA,ALUGUEL,Aluguel Residencial,PIX,1,1,POS,RJ,Niteroi,TRAIN,SINTETICO
TX000004940,USR000044,2025-07-02,2025-07,Ultragaz,ultragaz,1460.57,DESPESA,MORADIA,GAS,Ultragaz,CARTAO_DEBITO,1,1,POS,RJ,Rio de Janeiro,TRAIN,SINTETICO
TX000005428,USR000048,2025-07-02,2025-07,Cafeteria*Brasil,cafeteria brasil,305.47,DESPESA,ALIMENTACAO,CAFETERIA,Cafeteria Brasil,CARTAO_CREDITO,1,0,DEBITO_AUTOMATICO,SC,Blumenau,TRAIN,SINTETICO
TX000005653,USR000050,2025-07-02,2025-07,MICROSOFT-365,microsoft 365,1265.32,DESPESA,SERVICOS,ASSINATURA,Microsoft 365,CARTAO_DEBITO,1,1,ATM,SP,Sorocaba,TRAIN,SINTETICO
TX000005659,USR000050,2025-07-02,2025-07,COMPR4 Laboratorio Exame 5249,compr4 laboratorio exame 5249,147.75,DESPESA,SAUDE,EXAMES,Laboratorio Exame,CARTAO_DEBITO,1,0,POS,SP,Sorocaba,TRAIN,SINTETICO
TX000005894,USR000052,2025-07-02,2025-07,ASSAI-ATACADISTA,assai atacadista,1207.27,DESPESA,ALIMENTACAO,SUPERMERCADO,Assai Atacadista,CARTAO_DEBITO,1,0,POS,SP,Sao Paulo,TRAIN,SINTETICO
TX000006417,USR000057,2025-07-02,2025-07,Microsoft 36 515,microsoft 36 515,366.31,DESPESA,SERVICOS,ASSINATURA,Microsoft 365,DEBITO_AUTOMATICO,1,0,DEBITO_AUTOMATICO,BA,Feira de Santana,TEST,SINTETICO
TX000006858,USR000061,2025-07-02,2025-07,4dobe,4dobe,221.59,DESPESA,SERVICOS,ASSINATURA,Adobe,PIX,1,1,APP,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000006861,USR000061,2025-07-02,2025-07,Metro,metro,639.13,DESPESA,TRANSPORTE,TRANSPORTE_PUBLICO,Metro,DEBITO_AUTOMATICO,1,0,DEBITO_AUTOMATICO,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000007633,USR000068,2025-07-02,2025-07,DEB Administradora Condominial,deb administradora condominial,702.33,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,PIX,1,1,DEBITO_AUTOMATICO,PR,Londrina,TRAIN,SINTETICO
TX000007871,USR000070,2025-07-02,2025-07,CREDITO-SALARIO,credito salario,13539.05,RECEITA,RENDA,SALARIO,Credito Salario,CREDITO_CONTA,1,1,DEPOSITO,RJ,Niteroi,TRAIN,SINTETICO
TX000008744,USR000078,2025-07-02,2025-07,LANC Universidade 5180,lanc universidade 5180,246.05,DESPESA,EDUCACAO,MENSALIDADE,Universidade,PIX,3,1,WEB,RS,Caxias do Sul,TEST,SINTETICO
TX000008861,USR000079,2025-07-02,2025-07,LANC Burger King LTDA,lanc burger king ltda,777.71,DESPESA,ALIMENTACAO,RESTAURANTE,Burger King,DEBITO_AUTOMATICO,1,0,APP,PR,Maringa,TEST,SINTETICO
TX000008978,USR000080,2025-07-02,2025-07,Folha de Pagamen 649,folha de pagamen 649,1383.45,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,PE,Jaboatao,TRAIN,SINTETICO
TX000010372,USR000092,2025-07-02,2025-07,Aplicacao Fu 759,aplicacao fu 759,208.99,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,1,APP,BA,Feira de Santana,TRAIN,SINTETICO
TX000010594,USR000094,2025-07-02,2025-07,OFICINA-DO-CARLOS,oficina do carlos,48.52,DESPESA,TRANSPORTE,MANUTENCAO_VEICULO,Oficina do Carlos,PIX,1,0,WEB,BA,Vitoria da Conquista,VALIDATION,SINTETICO
TX000010939,USR000097,2025-07-02,2025-07,DEB Aplicacao Fundo LTDA,deb aplicacao fundo ltda,1576.03,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,1,APP,RJ,Niteroi,TEST,SINTETICO
TX000011051,USR000098,2025-07-02,2025-07,CREDITO SALARIO,credito salario,12863.1,RECEITA,RENDA,SALARIO,Credito Salario,CREDITO_CONTA,1,1,DEPOSITO,SC,Florianopolis,TEST,SINTETICO
TX000011165,USR000099,2025-07-02,2025-07,Saraiv 425,saraiv 425,476.81,DESPESA,EDUCACAO,LIVROS,Saraiva,CARTAO_CREDITO,1,0,DEBITO_AUTOMATICO,RS,Porto Alegre,TEST,SINTETICO
TX000011512,USR000102,2025-07-02,2025-07,SUPERGASBRAS GAS,supergasbras gas,172.89,DESPESA,MORADIA,GAS,Supergasbras,BOLETO,1,1,POS,RJ,Niteroi,TRAIN,SINTETICO
TX000011514,USR000102,2025-07-02,2025-07,PAO DE ACUCAR,pao de acucar,526.08,DESPESA,ALIMENTACAO,SUPERMERCADO,Pao de Acucar,CARTAO_DEBITO,1,0,WEB,RJ,Niteroi,TRAIN,SINTETICO
TX000011972,USR000106,2025-07-02,2025-07,Credito*Salario,credito salario,4518.02,RECEITA,RENDA,SALARIO,Credito Salario,CREDITO_CONTA,1,1,DEPOSITO,BA,Feira de Santana,TRAIN,SINTETICO
TX000012445,USR000110,2025-07-02,2025-07,ATACADAO,atacadao,236.33,DESPESA,ALIMENTACAO,SUPERMERCADO,Atacadao,CARTAO_CREDITO,1,0,APP,GO,Goiania,TRAIN,SINTETICO
TX000012686,USR000112,2025-07-02,2025-07,Sabe 996,sabe 996,105.02,DESPESA,MORADIA,AGUA,Sabesp,DEBITO_AUTOMATICO,1,1,POS,RS,Pelotas,TRAIN,SINTETICO
TX000012690,USR000112,2025-07-02,2025-07,Google*One,google one,54.06,DESPESA,SERVICOS,ASSINATURA,Google One,PIX,1,1,ATM,RS,Pelotas,TRAIN,SINTETICO
TX000012692,USR000112,2025-07-02,2025-07,POSTO-PETROBRAS,posto petrobras,115.47,DESPESA,TRANSPORTE,COMBUSTIVEL,Posto Petrobras,CARTAO_CREDITO,1,0,APP,RS,Pelotas,TRAIN,SINTETICO
TX000013503,USR000119,2025-07-02,2025-07,PIX Tesouro Direto BR,pix tesouro direto br,660.91,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Tesouro Direto,DEBITO_CONTA,1,1,APP,MG,Belo Horizonte,TEST,SINTETICO
TX000013596,USR000120,2025-07-02,2025-07,Ultra 484,ultra 484,218.66,DESPESA,MORADIA,GAS,Ultragaz,DEBITO_AUTOMATICO,1,1,POS,RS,Pelotas,TRAIN,SINTETICO
TX000013820,USR000122,2025-07-02,2025-07,Saneamento Municipal AGUA,saneamento municipal agua,1934.59,DESPESA,MORADIA,AGUA,Saneamento Municipal,CARTAO_DEBITO,1,0,POS,SC,Joinville,TRAIN,SINTETICO
TX000014041,USR000124,2025-07-02,2025-07,Tesouro Dir 625,tesouro dir 625,40.27,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Tesouro Direto,DEBITO_CONTA,1,0,APP,MG,Uberlandia,TRAIN,SINTETICO
TX000014241,USR000126,2025-07-02,2025-07,Supermercado*BH,supermercado bh,589.15,DESPESA,ALIMENTACAO,SUPERMERCADO,Supermercado BH,PIX,1,0,APP,PE,Jaboatao,TRAIN,SINTETICO
TX000014250,USR000126,2025-07-02,2025-07,DEB Salario Empresa BA,deb salario empresa ba,4286.16,RECEITA,RENDA,SALARIO,Salario Empresa,CREDITO_CONTA,1,1,DEPOSITO,PE,Jaboatao,TRAIN,SINTETICO
TX000014960,USR000132,2025-07-02,2025-07,Salao de Bel 184,salao de bel 184,39.4,DESPESA,COMPRAS,BELEZA,Salao de Beleza,CARTAO_CREDITO,1,0,WEB,PR,Maringa,TRAIN,SINTETICO
TX000016086,USR000142,2025-07-02,2025-07,4PLICACAO-CDB,4plicacao cdb,84.48,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Aplicacao CDB,DEBITO_CONTA,1,0,APP,BA,Feira de Santana,TRAIN,SINTETICO
TX000016206,USR000143,2025-07-02,2025-07,Consulta Particu 617,consulta particu 617,473.82,DESPESA,SAUDE,CONSULTA,Consulta Particular,CARTAO_DEBITO,1,0,APP,PE,Recife,TRAIN,SINTETICO
TX000016211,USR000143,2025-07-02,2025-07,Starbucks,starbucks,246.02,DESPESA,ALIMENTACAO,CAFETERIA,Starbucks,DEBITO_AUTOMATICO,1,0,POS,PE,Recife,TRAIN,SINTETICO
TX000017740,USR000157,2025-07-02,2025-07,DEB Cemig RJ,deb cemig rj,66.22,DESPESA,MORADIA,ENERGIA,Cemig,PIX,1,1,DEBITO_AUTOMATICO,SP,Campinas,TEST,SINTETICO
TX000018063,USR000160,2025-07-02,2025-07,SUPERGASBRAS GAS,supergasbras gas,275.32,DESPESA,MORADIA,GAS,Supergasbras,CARTAO_CREDITO,1,1,DEBITO_AUTOMATICO,CE,Fortaleza,TRAIN,SINTETICO
TX000018290,USR000162,2025-07-02,2025-07,Conta*de*Gas,conta de gas,517.01,DESPESA,MORADIA,GAS,Conta de Gas,PIX,1,0,ATM,RJ,Duque de Caxias,TRAIN,SINTETICO
TX000018742,USR000166,2025-07-02,2025-07,LANC Padaria Central LTDA,lanc padaria central ltda,861.98,DESPESA,ALIMENTACAO,RESTAURANTE,Padaria Central,CARTAO_DEBITO,1,0,ATM,PR,Maringa,TRAIN,SINTETICO
TX000019533,USR000173,2025-07-02,2025-07,BURGER-KING,burger king,103.9,DESPESA,ALIMENTACAO,RESTAURANTE,Burger King,CARTAO_CREDITO,1,0,WEB,PR,Maringa,TRAIN,SINTETICO
TX000019862,USR000176,2025-07-02,2025-07,PIX Saneamento Municipal AGUA,pix saneamento municipal agua,164.42,DESPESA,MORADIA,AGUA,Saneamento Municipal,DINHEIRO,1,1,DEBITO_AUTOMATICO,ES,Vila Velha,VALIDATION,SINTETICO
TX000020429,USR000181,2025-07-02,2025-07,ADMINISTRADORA CONDOMINIAL,administradora condominial,396.2,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,CARTAO_CREDITO,1,1,DEBITO_AUTOMATICO,GO,Goiania,TRAIN,SINTETICO
TX000020656,USR000183,2025-07-02,2025-07,UCI CINEM4 CINE,uci cinem4 cine,1064.73,DESPESA,LAZER,CINEMA,UCI Cinema,CARTAO_CREDITO,1,0,ATM,CE,Fortaleza,TRAIN,SINTETICO
TX000020780,USR000184,2025-07-02,2025-07,Restaurante Sabor Case 65,restaurante sabor case 65,373.58,DESPESA,ALIMENTACAO,RESTAURANTE,Restaurante Sabor Caseiro,CARTAO_DEBITO,1,0,ATM,DF,Brasilia,TRAIN,SINTETICO
TX000020995,USR000186,2025-07-02,2025-07,Sabe 451,sabe 451,236.67,DESPESA,MORADIA,AGUA,Sabesp,DEBITO_AUTOMATICO,1,1,WEB,RS,Porto Alegre,TRAIN,SINTETICO
TX000020998,USR000186,2025-07-02,2025-07,BILHETE-UNICO,bilhete unico,51.48,DESPESA,TRANSPORTE,TRANSPORTE_PUBLICO,Bilhete Unico,PIX,1,0,APP,RS,Porto Alegre,TRAIN,SINTETICO
TX000021322,USR000189,2025-07-02,2025-07,Saque AT 734,saque at 734,1052.67,DESPESA,OUTROS,SAQUE,Saque ATM,CARTAO_CREDITO,1,0,DEBITO_AUTOMATICO,ES,Serra,TRAIN,SINTETICO
TX000021437,USR000190,2025-07-02,2025-07,Alura,alura,485.84,DESPESA,EDUCACAO,CURSO,Alura,CARTAO_CREDITO,1,0,WEB,PE,Jaboatao,TRAIN,SINTETICO
TX000022089,USR000196,2025-07-02,2025-07,TIM 858,tim 858,37.42,DESPESA,SERVICOS,TELEFONIA,TIM,CARTAO_DEBITO,1,0,WEB,SP,Sorocaba,VALIDATION,SINTETICO
TX000022197,USR000197,2025-07-02,2025-07,VIVO FIBRA,vivo fibra,125.66,DESPESA,SERVICOS,INTERNET,Vivo Fibra,CARTAO_CREDITO,1,1,WEB,GO,Goiania,TEST,SINTETICO
TX000022399,USR000199,2025-07-02,2025-07,RAIA,raia,1780.72,DESPESA,SAUDE,FARMACIA,Raia,DINHEIRO,1,0,ATM,BA,Feira de Santana,TEST,SINTETICO
TX000022619,USR000201,2025-07-02,2025-07,Folha de Pagamen 242,folha de pagamen 242,6149.15,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,BA,Vitoria da Conquista,TRAIN,SINTETICO
TX000022736,USR000202,2025-07-02,2025-07,WIZARD,wizard,93.82,DESPESA,EDUCACAO,IDIOMAS,Wizard,CARTAO_CREDITO,1,0,APP,MG,Uberlandia,TRAIN,SINTETICO
TX000022995,USR000204,2025-07-02,2025-07,RAIA FARM,raia farm,65.21,DESPESA,SAUDE,FARMACIA,Raia,DEBITO_AUTOMATICO,1,0,DEBITO_AUTOMATICO,RJ,Rio de Janeiro,TRAIN,SINTETICO
TX000022999,USR000204,2025-07-02,2025-07,APLICACAO-CDB,aplicacao cdb,424.16,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Aplicacao CDB,DEBITO_CONTA,1,1,APP,RJ,Rio de Janeiro,TRAIN,SINTETICO
TX000023700,USR000210,2025-07-02,2025-07,C&A,c a,49.08,DESPESA,COMPRAS,ROUPAS,C&A,CARTAO_CREDITO,1,0,POS,PE,Recife,TRAIN,SINTETICO
TX000023818,USR000211,2025-07-02,2025-07,BILHETE UNICO,bilhete unico,11.82,DESPESA,TRANSPORTE,TRANSPORTE_PUBLICO,Bilhete Unico,PIX,1,0,APP,SP,Sao Paulo,TRAIN,SINTETICO
TX000024172,USR000214,2025-07-02,2025-07,FOLHA-DE-PAGAMENTO,folha de pagamento,9469.35,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,SP,Sorocaba,VALIDATION,SINTETICO
TX000024406,USR000216,2025-07-02,2025-07,Condominio*Residencial,condominio residencial,362.77,DESPESA,MORADIA,CONDOMINIO,Condominio Residencial,PIX,1,1,APP,GO,Goiania,VALIDATION,SINTETICO
TX000024514,USR000217,2025-07-02,2025-07,Saneamento Municipal,saneamento municipal,25.07,DESPESA,MORADIA,AGUA,Saneamento Municipal,CARTAO_CREDITO,1,1,WEB,SC,Florianopolis,TEST,SINTETICO
TX000024634,USR000218,2025-07-02,2025-07,CAFETERIA-BRASIL,cafeteria brasil,860.8,DESPESA,ALIMENTACAO,CAFETERIA,Cafeteria Brasil,BOLETO,1,0,ATM,DF,Brasilia,TEST,SINTETICO
TX000025211,USR000223,2025-07-02,2025-07,PORTO-SEGURO,porto seguro,1106.99,DESPESA,SERVICOS,SEGURO,Porto Seguro,CARTAO_DEBITO,1,1,DEBITO_AUTOMATICO,ES,Cariacica,TRAIN,SINTETICO
TX000025539,USR000226,2025-07-02,2025-07,ASSAI ATACADISTA,assai atacadista,383.02,DESPESA,ALIMENTACAO,SUPERMERCADO,Assai Atacadista,PIX,1,0,APP,PE,Olinda,TRAIN,SINTETICO
TX000025545,USR000226,2025-07-02,2025-07,PIX Folha de Pagamento,pix folha de pagamento,11222.12,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,PE,Olinda,TRAIN,SINTETICO
TX000025779,USR000228,2025-07-02,2025-07,Carref 524,carref 524,158.78,DESPESA,ALIMENTACAO,SUPERMERCADO,Carrefour,DEBITO_AUTOMATICO,1,0,WEB,SC,Florianopolis,TRAIN,SINTETICO
TX000026035,USR000230,2025-07-02,2025-07,Atacadao,atacadao,1130.99,DESPESA,ALIMENTACAO,SUPERMERCADO,Atacadao,CARTAO_DEBITO,1,0,APP,ES,Vila Velha,TRAIN,SINTETICO
TX000026040,USR000230,2025-07-02,2025-07,Previdencia Privada,previdencia privada,759.43,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Previdencia Privada,DEBITO_CONTA,1,1,APP,ES,Vila Velha,TRAIN,SINTETICO
TX000026862,USR000237,2025-07-02,2025-07,Previdencia Privada,previdencia privada,157.34,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Previdencia Privada,DEBITO_CONTA,1,1,APP,RJ,Rio de Janeiro,TEST,SINTETICO
TX000027852,USR000246,2025-07-02,2025-07,TIM Ultrafibra BR,tim ultrafibra br,661.54,DESPESA,SERVICOS,INTERNET,TIM Ultrafibra,CARTAO_DEBITO,1,1,ATM,PE,Recife,TRAIN,SINTETICO
TX000027958,USR000247,2025-07-02,2025-07,ATACADAO,atacadao,22.14,DESPESA,ALIMENTACAO,SUPERMERCADO,Atacadao,CARTAO_CREDITO,1,0,DEBITO_AUTOMATICO,PE,Recife,TRAIN,SINTETICO
TX000028172,USR000249,2025-07-02,2025-07,Posto Petrobras,posto petrobras,208.77,DESPESA,TRANSPORTE,COMBUSTIVEL,Posto Petrobras,CARTAO_CREDITO,1,0,ATM,ES,Vitoria,TRAIN,SINTETICO
TX000028924,USR000256,2025-07-02,2025-07,PAG Cafeteria Brasil BR CAFE,pag cafeteria brasil br cafe,453.88,DESPESA,ALIMENTACAO,CAFETERIA,Cafeteria Brasil,CARTAO_DEBITO,1,0,POS,PR,Londrina,VALIDATION,SINTETICO
TX000029165,USR000258,2025-07-02,2025-07,Porto*Seguro,porto seguro,49.05,DESPESA,SERVICOS,SEGURO,Porto Seguro,CARTAO_CREDITO,1,1,APP,DF,Brasilia,TEST,SINTETICO
TX000029273,USR000259,2025-07-02,2025-07,PIX Hapvida,pix hapvida,705.75,DESPESA,SAUDE,PLANO_SAUDE,Hapvida,CARTAO_DEBITO,1,0,DEBITO_AUTOMATICO,SC,Florianopolis,TEST,SINTETICO
TX000029275,USR000259,2025-07-02,2025-07,SALAO-DE-BELEZA,salao de beleza,477.34,DESPESA,COMPRAS,BELEZA,Salao de Beleza,PIX,1,1,DEBITO_AUTOMATICO,SC,Florianopolis,TEST,SINTETICO
TX000030382,USR000269,2025-07-02,2025-07,Adobe 41,adobe 41,204.41,DESPESA,SERVICOS,ASSINATURA,Adobe,CARTAO_DEBITO,1,1,WEB,RS,Porto Alegre,TRAIN,SINTETICO
TX000030730,USR000272,2025-07-02,2025-07,ENEL,enel,461.61,DESPESA,MORADIA,ENERGIA,Enel,CARTAO_CREDITO,1,1,ATM,PR,Londrina,TRAIN,SINTETICO
TX000032298,USR000286,2025-07-02,2025-07,Previdencia Priva 961,previdencia priva 961,831.54,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Previdencia Privada,DEBITO_CONTA,1,1,APP,MG,Uberlandia,TRAIN,SINTETICO
TX000032415,USR000287,2025-07-02,2025-07,CAFETERIA-BRASIL,cafeteria brasil,118.58,DESPESA,ALIMENTACAO,CAFETERIA,Cafeteria Brasil,PIX,1,0,APP,GO,Anapolis,TRAIN,SINTETICO
TX000032416,USR000287,2025-07-02,2025-07,VIVO MOVEL,vivo movel,474.08,DESPESA,SERVICOS,TELEFONIA,Vivo Movel,CARTAO_DEBITO,1,0,WEB,GO,Anapolis,TRAIN,SINTETICO
TX000032422,USR000287,2025-07-02,2025-07,Locador Residencial 1886,locador residencial 1886,69.57,DESPESA,MORADIA,ALUGUEL,Locador Residencial,CARTAO_CREDITO,1,1,DEBITO_AUTOMATICO,GO,Anapolis,TRAIN,SINTETICO
TX000032725,USR000290,2025-07-02,2025-07,STEAM,steam,725.76,DESPESA,LAZER,GAMES,Steam,CARTAO_CREDITO,1,0,APP,DF,Brasilia,TRAIN,SINTETICO
TX000033315,USR000295,2025-07-02,2025-07,Clinica Vida CONS,clinica vida cons,623.24,DESPESA,SAUDE,CONSULTA,Clinica Vida,DEBITO_AUTOMATICO,4,1,DEBITO_AUTOMATICO,ES,Vitoria,VALIDATION,SINTETICO
TX000034023,USR000301,2025-07-02,2025-07,PIX Google One BR,pix google one br,498.42,DESPESA,SERVICOS,ASSINATURA,Google One,BOLETO,1,0,POS,SP,Campinas,TRAIN,SINTETICO
TX000034139,USR000302,2025-07-02,2025-07,Conta*de*Agua,conta de agua,1369.41,DESPESA,MORADIA,AGUA,Conta de Agua,BOLETO,1,0,APP,BA,Feira de Santana,TRAIN,SINTETICO
TX000034252,USR000303,2025-07-02,2025-07,DEB Outback 8466,deb outback 8466,162.52,DESPESA,ALIMENTACAO,RESTAURANTE,Outback,DINHEIRO,1,0,WEB,PR,Londrina,TRAIN,SINTETICO
TX000034490,USR000305,2025-07-02,2025-07,MERCADO SAO JOSE,mercado sao jose,223.97,DESPESA,ALIMENTACAO,SUPERMERCADO,Mercado Sao Jose,CARTAO_CREDITO,1,0,POS,GO,Aparecida de Goiania,TRAIN,SINTETICO
