description,amount,date,type,payment_method,recurrent
Delivery de comida,42.16,2024-02-07,EXPENSE,PIX,False
Plano de celular,41.79,2024-02-07,EXPENSE,DEBIT_CARD,True
Aluguel residencial,3048.44,2024-02-07,EXPENSE,BANK_TRANSFER,True
Condominio,461.91,2024-02-07,EXPENSE,CREDIT_CARD,False
Plano de saude,1150.65,2024-02-07,EXPENSE,BANK_TRANSFER,True
Plano de saude,685.43,2024-02-07,EXPENSE,CASH,True
Curso online,149.45,2024-02-08,EXPENSE,DEBIT_CARD,False
Impostos e taxas,786.86,2024-02-08,EXPENSE,BOLETO,False
Livraria,92.45,2024-02-08,EXPENSE,DEBIT_CARD,False
Plano de saude,528.72,2024-02-08,EXPENSE,PIX,True
Farmacia,277.46,2024-02-08,EXPENSE,BANK_TRANSFER,False
Plano de celular,84.59,2024-02-08,EXPENSE,CASH,False
Aluguel recebido,1981.64,2024-02-08,INCOME,BANK_TRANSFER,True
Streaming,51.84,2024-02-08,EXPENSE,BANK_TRANSFER,False
Reembolso empresarial,297.18,2024-02-08,INCOME,PIX,False
Impostos e taxas,1068.41,2024-02-08,EXPENSE,CREDIT_CARD,False
Viagem e hospedagem,2934.7,2024-02-08,EXPENSE,DEBIT_CARD,False
Eletronicos,3335.59,2024-02-09,EXPENSE,BANK_TRANSFER,False
Restituicao de imposto,2529.9,2024-02-09,INCOME,PIX,False
Passagem aerea,1890.94,2024-02-09,EXPENSE,PIX,False
Veterinario,318.34,2024-02-09,EXPENSE,CASH,False
Bonus profissional,2728.71,2024-02-09,INCOME,PIX,False
Academia,112.82,2024-02-09,EXPENSE,CREDIT_CARD,True
Restituicao de imposto,2171.12,2024-02-09,INCOME,PIX,False
Aluguel recebido,2978.83,2024-02-09,INCOME,PIX,True
Streaming,62.16,2024-02-09,EXPENSE,CREDIT_CARD,False
Plano de saude,939.21,2024-02-09,EXPENSE,CASH,True
Plano de saude,638.58,2024-02-09,EXPENSE,CREDIT_CARD,True
Venda de produto,1436.81,2024-02-09,INCOME,PIX,False
Plano de saude,906.75,2024-02-10,EXPENSE,CREDIT_CARD,True
Cinema e lazer,44.12,2024-02-10,EXPENSE,CREDIT_CARD,False
Rendimento de investimento,186.1,2024-02-10,INCOME,PIX,True
Loja de roupas,177.25,2024-02-10,EXPENSE,PIX,False
Livraria,79.21,2024-02-10,EXPENSE,BOLETO,False
Bonus profissional,1559.75,2024-02-10,INCOME,BANK_TRANSFER,False
Reembolso empresarial,596.68,2024-02-10,INCOME,BANK_TRANSFER,False
Reembolso empresarial,586.4,2024-02-10,INCOME,BANK_TRANSFER,False
Viagem e hospedagem,1488.71,2024-02-10,EXPENSE,CASH,False
Aluguel recebido,2829.56,2024-02-10,INCOME,BANK_TRANSFER,False
Impostos e taxas,1549.17,2024-02-10,EXPENSE,CREDIT_CARD,False
Supermercado,417.97,2024-02-10,EXPENSE,BOLETO,False
Livraria,111.43,2024-02-10,EXPENSE,BANK_TRANSFER,False
Estacionamento,26.37,2024-02-10,EXPENSE,BOLETO,False
Curso online,117.42,2024-02-10,EXPENSE,BANK_TRANSFER,False
Livraria,49.68,2024-02-10,EXPENSE,CREDIT_CARD,False
Condominio,943.75,2024-02-10,EXPENSE,BOLETO,True
Bonus profissional,4095.05,2024-02-10,INCOME,PIX,False
Academia,167.33,2024-02-10,EXPENSE,BANK_TRANSFER,True
Condominio,978.66,2024-02-11,EXPENSE,CREDIT_CARD,True
Aluguel residencial,1203.62,2024-02-11,EXPENSE,DEBIT_CARD,False
Pet shop,80.7,2024-02-11,EXPENSE,PIX,False
Condominio,822.86,2024-02-11,EXPENSE,DEBIT_CARD,False
Livraria,180.81,2024-02-11,EXPENSE,BANK_TRANSFER,False
Estacionamento,22.02,2024-02-11,EXPENSE,BANK_TRANSFER,False
Farmacia,164.2,2024-02-11,EXPENSE,DEBIT_CARD,False
Aplicativo de transporte,34.33,2024-02-11,EXPENSE,PIX,False
Conta de energia,143.4,2024-02-11,EXPENSE,CASH,True
Pet shop,99.51,2024-02-11,EXPENSE,CREDIT_CARD,False
Loja de roupas,678.88,2024-02-11,EXPENSE,CREDIT_CARD,False
Rendimento de investimento,132.69,2024-02-12,INCOME,PIX,True
Delivery de comida,99.94,2024-02-12,EXPENSE,CREDIT_CARD,False
Veterinario,440.01,2024-02-12,EXPENSE,CREDIT_CARD,False
Conta de agua,100.94,2024-02-13,EXPENSE,DEBIT_CARD,True
Venda de produto,1573.28,2024-02-13,INCOME,BANK_TRANSFER,False
Estacionamento,24.5,2024-02-13,EXPENSE,CASH,False
Livraria,93.43,2024-02-13,EXPENSE,BANK_TRANSFER,False
Salario mensal,9136.41,2024-02-13,INCOME,PIX,True
Pet shop,93.35,2024-02-13,EXPENSE,PIX,False
Loja de roupas,234.13,2024-02-13,EXPENSE,CASH,False
Aluguel recebido,1844.85,2024-02-13,INCOME,PIX,True
Seguro do veiculo,327.08,2024-02-13,EXPENSE,BANK_TRANSFER,True
Plano de celular,75.45,2024-02-13,EXPENSE,CASH,True
Estacionamento,25.61,2024-02-13,EXPENSE,BOLETO,False
Salario mensal,5762.1,2024-02-13,INCOME,PIX,True
Academia,108.94,2024-02-13,EXPENSE,BOLETO,True
Curso online,208.52,2024-02-13,EXPENSE,CREDIT_CARD,False
Restaurante,184.17,2024-02-14,EXPENSE,CREDIT_CARD,False
Combustivel,145.25,2024-02-14,EXPENSE,BANK_TRANSFER,False
Manutencao do veiculo,1481.74,2024-02-14,EXPENSE,DEBIT_CARD,False
Eletronicos,1702.42,2024-02-14,EXPENSE,CREDIT_CARD,False
Internet residencial,153.19,2024-02-14,EXPENSE,BOLETO,True
Manutencao do veiculo,733.03,2024-02-14,EXPENSE,BOLETO,False
Doacao,319.78,2024-02-14,EXPENSE,BANK_TRANSFER,False
Padaria,31.28,2024-02-14,EXPENSE,CASH,False
Conta de agua,129.52,2024-02-14,EXPENSE,DEBIT_CARD,False
Rendimento de investimento,464.85,2024-02-14,INCOME,PIX,True
Streaming,73.74,2024-02-14,EXPENSE,CREDIT_CARD,True
Supermercado,366.48,2024-02-14,EXPENSE,BANK_TRANSFER,False
Conta de energia,250.1,2024-02-14,EXPENSE,PIX,True
Padaria,31.16,2024-02-14,EXPENSE,BANK_TRANSFER,False
Internet residencial,109.36,2024-02-15,EXPENSE,BANK_TRANSFER,True
Aplicativo de transporte,32.76,2024-02-15,EXPENSE,PIX,False
Restituicao de imposto,1800.58,2024-02-15,INCOME,BANK_TRANSFER,False
Pet shop,349.85,2024-02-15,EXPENSE,BOLETO,False
Conta de energia,213.24,2024-02-15,EXPENSE,BANK_TRANSFER,False
Passagem aerea,2011.55,2024-02-15,EXPENSE,BOLETO,False
Aluguel residencial,3221.16,2024-02-15,EXPENSE,CREDIT_CARD,True
Doacao,362.73,2024-02-15,EXPENSE,CASH,False
Cinema e lazer,87.58,2024-02-15,EXPENSE,PIX,False
Academia,135.72,2024-02-15,EXPENSE,DEBIT_CARD,True
Delivery de comida,98.45,2024-02-15,EXPENSE,CASH,False
Plano de saude,423.89,2024-02-15,EXPENSE,BOLETO,True
Supermercado,384.33,2024-02-15,EXPENSE,CASH,False
Dividendos,426.36,2024-02-15,INCOME,PIX,True
Manutencao do veiculo,203.62,2024-02-15,EXPENSE,CASH,False
Pagamento freelance,2840.87,2024-02-16,INCOME,BANK_TRANSFER,False
Seguro do veiculo,370.02,2024-02-16,EXPENSE,CASH,True
Farmacia,35.76,2024-02-16,EXPENSE,BANK_TRANSFER,False
Veterinario,593.06,2024-02-16,EXPENSE,DEBIT_CARD,False
Aplicativo de transporte,32.93,2024-02-16,EXPENSE,CASH,False
Padaria,39.41,2024-02-16,EXPENSE,PIX,False
Passagem aerea,2010.85,2024-02-16,EXPENSE,BOLETO,False
Pet shop,283.39,2024-02-16,EXPENSE,BOLETO,False
Manutencao do veiculo,971.87,2024-02-16,EXPENSE,CASH,False
Seguro do veiculo,234.24,2024-02-16,EXPENSE,PIX,False
Pagamento freelance,3755.67,2024-02-16,INCOME,PIX,False
Eletronicos,562.52,2024-02-16,EXPENSE,DEBIT_CARD,False
Eletronicos,3112.48,2024-02-16,EXPENSE,BANK_TRANSFER,False
Internet residencial,132.26,2024-02-16,EXPENSE,PIX,True
Pet shop,166.4,2024-02-17,EXPENSE,DEBIT_CARD,False
Livraria,67.03,2024-02-17,EXPENSE,BOLETO,False
Padaria,34.79,2024-02-17,EXPENSE,PIX,False
Restaurante,107.33,2024-02-17,EXPENSE,BANK_TRANSFER,False
Viagem e hospedagem,920.71,2024-02-17,EXPENSE,DEBIT_CARD,False
Delivery de comida,96.96,2024-02-17,EXPENSE,PIX,False
Internet residencial,132.94,2024-02-17,EXPENSE,BOLETO,False
Internet residencial,177.25,2024-02-17,EXPENSE,BOLETO,True
Bonus profissional,2143.86,2024-02-17,INCOME,BANK_TRANSFER,False
Eletronicos,1472.67,2024-02-17,EXPENSE,BANK_TRANSFER,False
Academia,178.71,2024-02-17,EXPENSE,BOLETO,True
Estacionamento,41.32,2024-02-17,EXPENSE,BANK_TRANSFER,False
Loja de roupas,361.52,2024-02-17,EXPENSE,DEBIT_CARD,False
Combustivel,254.87,2024-02-17,EXPENSE,PIX,False
Internet residencial,79.45,2024-02-17,EXPENSE,BANK_TRANSFER,False
Transferencia recebida,1640.25,2024-02-18,INCOME,BANK_TRANSFER,False
Aplicativo de transporte,38.16,2024-02-18,EXPENSE,BANK_TRANSFER,False
Farmacia,273.72,2024-02-18,EXPENSE,PIX,False
Loja de roupas,336.59,2024-02-18,EXPENSE,DEBIT_CARD,False
Conta de agua,42.8,2024-02-18,EXPENSE,BOLETO,True
Venda de produto,1404.27,2024-02-18,INCOME,BANK_TRANSFER,False
Reembolso empresarial,710.21,2024-02-18,INCOME,PIX,False
Doacao,270.08,2024-02-18,EXPENSE,PIX,False
Delivery de comida,165.62,2024-02-18,EXPENSE,PIX,False
Veterinario,193.94,2024-02-18,EXPENSE,BOLETO,False
Restaurante,83.22,2024-02-18,EXPENSE,BANK_TRANSFER,False
Pagamento freelance,3298.69,2024-02-18,INCOME,PIX,False
Impostos e taxas,405.74,2024-02-19,EXPENSE,BOLETO,False
Bonus profissional,983.73,2024-02-19,INCOME,PIX,False
Venda de produto,366.66,2024-02-19,INCOME,PIX,False
Plano de celular,58.87,2024-02-19,EXPENSE,BOLETO,True
Livraria,80.32,2024-02-19,EXPENSE,CREDIT_CARD,False
Farmacia,313.44,2024-02-19,EXPENSE,BOLETO,False
Estacionamento,27.23,2024-02-19,EXPENSE,BANK_TRANSFER,False
Cinema e lazer,132.9,2024-02-20,EXPENSE,CREDIT_CARD,False
Loja de roupas,404.39,2024-02-20,EXPENSE,PIX,False
Impostos e taxas,942.43,2024-02-20,EXPENSE,CASH,False
Restituicao de imposto,742.78,2024-02-20,INCOME,PIX,False
Impostos e taxas,1128.19,2024-02-20,EXPENSE,BANK_TRANSFER,False
Rendimento de investimento,340.97,2024-02-20,INCOME,BANK_TRANSFER,True
Academia,104.81,2024-02-20,EXPENSE,BOLETO,False
Conta de agua,87.38,2024-02-20,EXPENSE,PIX,True
Delivery de comida,143.67,2024-02-20,EXPENSE,DEBIT_CARD,False
Estacionamento,41.5,2024-02-20,EXPENSE,DEBIT_CARD,False
Bonus profissional,2049.64,2024-02-20,INCOME,PIX,False
Conta de energia,427.02,2024-02-20,EXPENSE,PIX,True
Internet residencial,106.12,2024-02-21,EXPENSE,CREDIT_CARD,True
Padaria,29.99,2024-02-21,EXPENSE,BOLETO,False
Viagem e hospedagem,2330.49,2024-02-21,EXPENSE,BANK_TRANSFER,False
Venda de produto,1247.74,2024-02-21,INCOME,BANK_TRANSFER,False
Salario mensal,6504.68,2024-02-21,INCOME,PIX,True
Cinema e lazer,155.4,2024-02-21,EXPENSE,CREDIT_CARD,False
Farmacia,204.29,2024-02-21,EXPENSE,CREDIT_CARD,False
Conta de agua,66.0,2024-02-21,EXPENSE,DEBIT_CARD,True
Restituicao de imposto,1440.59,2024-02-21,INCOME,PIX,False
Combustivel,218.33,2024-02-21,EXPENSE,PIX,False
Transferencia recebida,835.07,2024-02-21,INCOME,PIX,False
Padaria,46.87,2024-02-22,EXPENSE,BANK_TRANSFER,False
Conta de agua,241.0,2024-02-22,EXPENSE,PIX,False
Doacao,182.04,2024-02-22,EXPENSE,BOLETO,False
Venda de produto,317.85,2024-02-22,INCOME,PIX,False
Academia,89.78,2024-02-22,EXPENSE,BANK_TRANSFER,True
Combustivel,288.2,2024-02-22,EXPENSE,CASH,False
Padaria,61.09,2024-02-22,EXPENSE,CASH,False
Passagem aerea,2346.59,2024-02-22,EXPENSE,DEBIT_CARD,False
Aplicativo de transporte,40.23,2024-02-22,EXPENSE,CREDIT_CARD,False
Dividendos,627.41,2024-02-22,INCOME,BANK_TRANSFER,True
Veterinario,307.72,2024-02-22,EXPENSE,PIX,False
Restaurante,176.31,2024-02-22,EXPENSE,CASH,False
Rendimento de investimento,222.03,2024-02-23,INCOME,PIX,True
Estacionamento,16.13,2024-02-23,EXPENSE,BANK_TRANSFER,False
Seguro do veiculo,422.09,2024-02-23,EXPENSE,PIX,True
Manutencao do veiculo,1893.12,2024-02-23,EXPENSE,BOLETO,False
Internet residencial,82.93,2024-02-23,EXPENSE,CREDIT_CARD,True
Conta de energia,366.76,2024-02-23,EXPENSE,PIX,True
Curso online,350.6,2024-02-23,EXPENSE,PIX,False
Farmacia,56.88,2024-02-23,EXPENSE,DEBIT_CARD,False
Salario mensal,4278.47,2024-02-23,INCOME,PIX,True
Pagamento freelance,3108.27,2024-02-23,INCOME,PIX,False
Plano de saude,511.35,2024-02-23,EXPENSE,BOLETO,True
Aplicativo de transporte,38.55,2024-02-24,EXPENSE,BOLETO,False
Viagem e hospedagem,1499.64,2024-02-24,EXPENSE,CASH,False
Reembolso empresarial,493.24,2024-02-24,INCOME,PIX,False
Salario mensal,7616.89,2024-02-24,INCOME,PIX,True
Venda de produto,736.96,2024-02-24,INCOME,PIX,False
Aluguel residencial,2194.69,2024-02-24,EXPENSE,BANK_TRANSFER,False
Padaria,16.97,2024-02-24,EXPENSE,BANK_TRANSFER,False
Academia,115.16,2024-02-24,EXPENSE,BOLETO,True
Farmacia,188.87,2024-02-24,EXPENSE,DEBIT_CARD,False
Delivery de comida,53.97,2024-02-25,EXPENSE,CREDIT_CARD,False
Restaurante,42.0,2024-02-25,EXPENSE,BOLETO,False
Combustivel,162.82,2024-02-25,EXPENSE,BANK_TRANSFER,False
Aluguel recebido,2112.58,2024-02-25,INCOME,PIX,True
Combustivel,140.24,2024-02-25,EXPENSE,CASH,False
Manutencao do veiculo,941.71,2024-02-25,EXPENSE,CASH,False
Cinema e lazer,60.93,2024-02-25,EXPENSE,BANK_TRANSFER,False
Conta de energia,308.86,2024-02-25,EXPENSE,CREDIT_CARD,True
Transferencia recebida,1970.99,2024-02-25,INCOME,BANK_TRANSFER,False
Veterinario,605.88,2024-02-26,EXPENSE,DEBIT_CARD,False
Transferencia recebida,949.16,2024-02-26,INCOME,BANK_TRANSFER,False
Passagem aerea,1556.2,2024-02-26,EXPENSE,BANK_TRANSFER,False
Restaurante,186.34,2024-02-26,EXPENSE,CASH,False
Dividendos,597.69,2024-02-26,INCOME,BANK_TRANSFER,True
Dividendos,527.31,2024-02-26,INCOME,BANK_TRANSFER,True
Eletronicos,2872.84,2024-02-26,EXPENSE,BANK_TRANSFER,False
Loja de roupas,394.28,2024-02-26,EXPENSE,DEBIT_CARD,False
Veterinario,538.54,2024-02-26,EXPENSE,CASH,False
Doacao,347.78,2024-02-26,EXPENSE,DEBIT_CARD,False
Supermercado,160.1,2024-02-26,EXPENSE,CREDIT_CARD,False
Streaming,32.59,2024-02-26,EXPENSE,BOLETO,True
Impostos e taxas,1358.89,2024-02-26,EXPENSE,CASH,False
Conta de energia,206.64,2024-02-26,EXPENSE,CREDIT_CARD,True
Salario mensal,8967.69,2024-02-26,INCOME,BANK_TRANSFER,True
Venda de produto,1073.22,2024-02-26,INCOME,PIX,False
Doacao,168.93,2024-02-27,EXPENSE,DEBIT_CARD,False
Supermercado,272.14,2024-02-27,EXPENSE,BANK_TRANSFER,False
Aplicativo de transporte,59.45,2024-02-27,EXPENSE,CREDIT_CARD,False
Manutencao do veiculo,1306.56,2024-02-27,EXPENSE,DEBIT_CARD,False
Pet shop,118.1,2024-02-27,EXPENSE,BOLETO,False
Pagamento freelance,2987.68,2024-02-27,INCOME,PIX,False
Pagamento freelance,1666.87,2024-02-27,INCOME,PIX,False
Academia,139.3,2024-02-27,EXPENSE,BOLETO,True
Aluguel recebido,2887.4,2024-02-27,INCOME,BANK_TRANSFER,True
Salario mensal,9836.29,2024-02-28,INCOME,PIX,True
Cinema e lazer,79.31,2024-02-28,EXPENSE,PIX,False
Dividendos,145.58,2024-02-28,INCOME,BANK_TRANSFER,False
Pet shop,255.91,2024-02-28,EXPENSE,BOLETO,False
Supermercado,251.29,2024-02-28,EXPENSE,CREDIT_CARD,False
Dividendos,378.09,2024-02-28,INCOME,PIX,True
Restituicao de imposto,1974.27,2024-02-28,INCOME,PIX,False
Transferencia recebida,1609.27,2024-02-28,INCOME,BANK_TRANSFER,False
Conta de agua,189.42,2024-02-28,EXPENSE,BANK_TRANSFER,True
Livraria,101.24,2024-02-28,EXPENSE,PIX,False
Transferencia recebida,1612.99,2024-02-29,INCOME,PIX,False
Cinema e lazer,103.57,2024-02-29,EXPENSE,CREDIT_CARD,False
Rendimento de investimento,487.98,2024-02-29,INCOME,PIX,True
Cinema e lazer,69.98,2024-02-29,EXPENSE,BOLETO,False
Aluguel residencial,2259.75,2024-02-29,EXPENSE,DEBIT_CARD,False
Aluguel residencial,2232.91,2024-02-29,EXPENSE,BANK_TRANSFER,True
Farmacia,117.65,2024-02-29,EXPENSE,PIX,False
Plano de celular,76.59,2024-02-29,EXPENSE,CASH,True
Plano de celular,110.1,2024-02-29,EXPENSE,BOLETO,True
Plano de saude,787.75,2024-02-29,EXPENSE,BANK_TRANSFER,True
Doacao,345.26,2024-02-29,EXPENSE,BANK_TRANSFER,False
Combustivel,257.83,2024-02-29,EXPENSE,PIX,False
Reembolso empresarial,589.6,2024-02-29,INCOME,PIX,False
Conta de energia,179.7,2024-03-01,EXPENSE,BOLETO,True
Impostos e taxas,1056.11,2024-03-01,EXPENSE,BOLETO,False
Reembolso empresarial,432.07,2024-03-01,INCOME,BANK_TRANSFER,False
Aluguel recebido,2723.26,2024-03-01,INCOME,PIX,True
Curso online,349.32,2024-03-01,EXPENSE,DEBIT_CARD,False
Plano de celular,49.89,2024-03-01,EXPENSE,PIX,True
Venda de produto,1010.37,2024-03-01,INCOME,PIX,False
Pagamento freelance,2231.71,2024-03-01,INCOME,BANK_TRANSFER,False
Streaming,47.32,2024-03-02,EXPENSE,CREDIT_CARD,True
Seguro do veiculo,430.92,2024-03-02,EXPENSE,CREDIT_CARD,True
Plano de celular,112.18,2024-03-02,EXPENSE,DEBIT_CARD,True
Seguro do veiculo,248.06,2024-03-02,EXPENSE,DEBIT_CARD,True
Doacao,272.99,2024-03-02,EXPENSE,PIX,False
Doacao,89.3,2024-03-02,EXPENSE,PIX,False
Loja de roupas,659.07,2024-03-02,EXPENSE,DEBIT_CARD,False
Internet residencial,148.51,2024-03-02,EXPENSE,CASH,True
Conta de agua,114.08,2024-03-02,EXPENSE,CREDIT_CARD,True
Bonus profissional,1409.53,2024-03-02,INCOME,PIX,False
Passagem aerea,2027.14,2024-03-02,EXPENSE,CREDIT_CARD,False
Viagem e hospedagem,3082.6,2024-03-02,EXPENSE,CREDIT_CARD,False
Rendimento de investimento,231.62,2024-03-02,INCOME,BANK_TRANSFER,True
Venda de produto,1043.43,2024-03-02,INCOME,BANK_TRANSFER,False
Restaurante,133.06,2024-03-02,EXPENSE,BANK_TRANSFER,False
Streaming,45.82,2024-03-02,EXPENSE,BOLETO,True
Loja de roupas,225.2,2024-03-03,EXPENSE,PIX,False
Passagem aerea,1640.47,2024-03-03,EXPENSE,PIX,False
Loja de roupas,336.18,2024-03-03,EXPENSE,BOLETO,False
Restaurante,59.18,2024-03-03,EXPENSE,CASH,False
Padaria,42.42,2024-03-03,EXPENSE,CASH,False
Aluguel recebido,2748.01,2024-03-03,INCOME,PIX,True
Streaming,33.8,2024-03-03,EXPENSE,CASH,True
Pet shop,198.29,2024-03-03,EXPENSE,DEBIT_CARD,False
Transferencia recebida,1279.26,2024-03-03,INCOME,PIX,False
Condominio,768.75,2024-03-03,EXPENSE,CREDIT_CARD,True
Manutencao do veiculo,803.01,2024-03-03,EXPENSE,DEBIT_CARD,False
Pet shop,156.03,2024-03-03,EXPENSE,CASH,False
Loja de roupas,366.84,2024-03-04,EXPENSE,BOLETO,False
Delivery de comida,36.62,2024-03-04,EXPENSE,CREDIT_CARD,False
Eletronicos,4773.62,2024-03-04,EXPENSE,PIX,False
Dividendos,560.22,2024-03-04,INCOME,PIX,True
Cinema e lazer,156.04,2024-03-04,EXPENSE,CASH,False
Internet residencial,142.04,2024-03-04,EXPENSE,CREDIT_CARD,True
Curso online,78.15,2024-03-04,EXPENSE,BOLETO,False
Passagem aerea,917.51,2024-03-04,EXPENSE,CREDIT_CARD,False
Rendimento de investimento,250.84,2024-03-05,INCOME,PIX,False
Rendimento de investimento,195.84,2024-03-05,INCOME,BANK_TRANSFER,True
Restaurante,238.37,2024-03-05,EXPENSE,BANK_TRANSFER,False
Pagamento freelance,3107.74,2024-03-05,INCOME,PIX,False
Seguro do veiculo,202.07,2024-03-05,EXPENSE,CREDIT_CARD,True
Academia,77.89,2024-03-05,EXPENSE,BOLETO,True
Condominio,785.02,2024-03-05,EXPENSE,BANK_TRANSFER,False
Livraria,219.07,2024-03-05,EXPENSE,DEBIT_CARD,False
Veterinario,393.0,2024-03-05,EXPENSE,BOLETO,False
Viagem e hospedagem,2244.51,2024-03-05,EXPENSE,CREDIT_CARD,False
Aplicativo de transporte,12.82,2024-03-06,EXPENSE,PIX,False
Curso online,187.88,2024-03-06,EXPENSE,BANK_TRANSFER,False
Combustivel,284.24,2024-03-06,EXPENSE,DEBIT_CARD,False
Academia,131.64,2024-03-06,EXPENSE,CREDIT_CARD,True
Academia,166.49,2024-03-06,EXPENSE,PIX,True
Cinema e lazer,87.84,2024-03-06,EXPENSE,PIX,False
Delivery de comida,57.41,2024-03-06,EXPENSE,DEBIT_CARD,False
Farmacia,208.31,2024-03-06,EXPENSE,BOLETO,False
Condominio,537.38,2024-03-06,EXPENSE,DEBIT_CARD,True
Pagamento freelance,3493.5,2024-03-06,INCOME,BANK_TRANSFER,False
Internet residencial,130.53,2024-03-06,EXPENSE,BOLETO,True
Eletronicos,1597.38,2024-03-06,EXPENSE,DEBIT_CARD,False
Cinema e lazer,132.91,2024-03-06,EXPENSE,DEBIT_CARD,False
Veterinario,359.1,2024-03-07,EXPENSE,DEBIT_CARD,False
Dividendos,512.98,2024-03-07,INCOME,PIX,True
Plano de celular,95.13,2024-03-07,EXPENSE,CASH,True
Salario mensal,8078.04,2024-03-07,INCOME,PIX,True
Plano de celular,46.74,2024-03-07,EXPENSE,CASH,True
Dividendos,329.7,2024-03-07,INCOME,BANK_TRANSFER,True
Aluguel residencial,1326.93,2024-03-07,EXPENSE,BOLETO,True
Plano de celular,92.2,2024-03-07,EXPENSE,BANK_TRANSFER,True
Restaurante,195.04,2024-03-07,EXPENSE,CREDIT_CARD,False
Padaria,17.32,2024-03-07,EXPENSE,DEBIT_CARD,False
Restaurante,147.53,2024-03-07,EXPENSE,BANK_TRANSFER,False
Viagem e hospedagem,3192.33,2024-03-08,EXPENSE,BANK_TRANSFER,False
Estacionamento,24.58,2024-03-08,EXPENSE,PIX,False
Reembolso empresarial,649.31,2024-03-08,INCOME,PIX,False
Aplicativo de transporte,24.27,2024-03-08,EXPENSE,BANK_TRANSFER,False
Farmacia,141.62,2024-03-08,EXPENSE,BANK_TRANSFER,False
Conta de energia,310.83,2024-03-08,EXPENSE,DEBIT_CARD,True
Rendimento de investimento,389.44,2024-03-08,INCOME,PIX,True
Conta de agua,133.29,2024-03-08,EXPENSE,DEBIT_CARD,True
Passagem aerea,725.63,2024-03-08,EXPENSE,BANK_TRANSFER,False
Delivery de comida,43.93,2024-03-08,EXPENSE,DEBIT_CARD,False
Doacao,20.19,2024-03-08,EXPENSE,BOLETO,False
Internet residencial,104.68,2024-03-08,EXPENSE,DEBIT_CARD,True
Livraria,94.04,2024-03-09,EXPENSE,CREDIT_CARD,False
Aluguel recebido,3242.66,2024-03-09,INCOME,PIX,True
Combustivel,196.25,2024-03-09,EXPENSE,DEBIT_CARD,False
Pet shop,170.8,2024-03-09,EXPENSE,BOLETO,False
Reembolso empresarial,522.24,2024-03-09,INCOME,PIX,False
Pet shop,60.93,2024-03-09,EXPENSE,PIX,False
Aplicativo de transporte,41.75,2024-03-09,EXPENSE,BANK_TRANSFER,False
Seguro do veiculo,116.76,2024-03-09,EXPENSE,CREDIT_CARD,True
Academia,184.38,2024-03-09,EXPENSE,PIX,True
Conta de agua,65.1,2024-03-09,EXPENSE,BOLETO,True
Conta de energia,410.15,2024-03-09,EXPENSE,BOLETO,True
Eletronicos,1617.31,2024-03-09,EXPENSE,DEBIT_CARD,False
Cinema e lazer,213.99,2024-03-10,EXPENSE,BANK_TRANSFER,False
Academia,226.53,2024-03-10,EXPENSE,BOLETO,True
Salario mensal,7192.2,2024-03-10,INCOME,PIX,True
Restituicao de imposto,2084.85,2024-03-10,INCOME,PIX,False
Academia,109.98,2024-03-10,EXPENSE,CASH,False
Loja de roupas,457.73,2024-03-10,EXPENSE,BANK_TRANSFER,False
Viagem e hospedagem,1876.98,2024-03-10,EXPENSE,CREDIT_CARD,False
Salario mensal,5786.93,2024-03-10,INCOME,BANK_TRANSFER,True
Dividendos,244.98,2024-03-10,INCOME,BANK_TRANSFER,True
Passagem aerea,1782.61,2024-03-10,EXPENSE,CASH,False
Supermercado,337.71,2024-03-11,EXPENSE,CASH,False
Restaurante,259.75,2024-03-11,EXPENSE,CREDIT_CARD,False
Veterinario,407.68,2024-03-11,EXPENSE,BANK_TRANSFER,False
Veterinario,618.56,2024-03-11,EXPENSE,PIX,False
Eletronicos,2869.32,2024-03-11,EXPENSE,BANK_TRANSFER,False
Bonus profissional,2341.44,2024-03-11,INCOME,BANK_TRANSFER,False
Streaming,36.91,2024-03-12,EXPENSE,CREDIT_CARD,True
Supermercado,428.61,2024-03-12,EXPENSE,PIX,False
Viagem e hospedagem,4184.64,2024-03-12,EXPENSE,BANK_TRANSFER,False
Curso online,357.04,2024-03-12,EXPENSE,CASH,False
Dividendos,417.84,2024-03-12,INCOME,PIX,True
Condominio,436.54,2024-03-12,EXPENSE,DEBIT_CARD,True
Reembolso empresarial,531.25,2024-03-12,INCOME,BANK_TRANSFER,False
Aluguel recebido,2807.59,2024-03-12,INCOME,PIX,True
Veterinario,837.17,2024-03-12,EXPENSE,PIX,False
Impostos e taxas,1343.18,2024-03-12,EXPENSE,CREDIT_CARD,False
Farmacia,157.31,2024-03-12,EXPENSE,BOLETO,False
Internet residencial,90.26,2024-03-12,EXPENSE,BOLETO,True
Internet residencial,152.22,2024-03-12,EXPENSE,BANK_TRANSFER,False
Rendimento de investimento,427.03,2024-03-13,INCOME,PIX,True
Venda de produto,786.79,2024-03-13,INCOME,BANK_TRANSFER,False
Eletronicos,539.41,2024-03-13,EXPENSE,BOLETO,False
Cinema e lazer,109.02,2024-03-13,EXPENSE,PIX,False
Pet shop,186.5,2024-03-13,EXPENSE,PIX,False
Plano de saude,806.37,2024-03-13,EXPENSE,BANK_TRANSFER,True
Padaria,26.17,2024-03-13,EXPENSE,BOLETO,False
Aluguel residencial,3171.0,2024-03-13,EXPENSE,CREDIT_CARD,True
