usuario_id,idade,estado,cidade,renda_mensal_base,nivel_endividamento_base_pct,frequencia_poupanca_declarada,reserva_financeira_inicial,dependentes,objetivo_financeiro,perfil_sintetico_base,split,fonte
USR000742,42,PR,Curitiba,2768.62,18.23,ALTA,9298.93,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000743,56,DF,Brasilia,2180.79,44.28,MEDIA,3260.73,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000744,31,CE,Juazeiro do Norte,6856.18,30.72,MEDIA,7987.39,3,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000745,44,DF,Brasilia,3439.38,32.7,BAIXA,11278.93,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000746,45,DF,Brasilia,5311.54,27.93,BAIXA,19813.7,0,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000747,45,DF,Brasilia,1796.59,34.87,BAIXA,7126.92,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000748,37,DF,Brasilia,2514.11,32.39,MEDIA,1470.49,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000749,27,RS,Caxias do Sul,7668.98,42.55,MEDIA,7897.69,2,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000750,18,PE,Recife,5051.49,1.85,ALTA,37603.84,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000751,30,MG,Belo Horizonte,3088.99,9.38,MEDIA,28811.63,1,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR000752,45,PR,Maringa,10398.21,45.08,MEDIA,8295.61,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000753,49,RS,Caxias do Sul,4737.48,27.06,MEDIA,3861.73,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000754,37,SP,Sorocaba,7526.12,21.85,MEDIA,66946.2,2,QUITAR_DIVIDAS,SAUDAVEL,VALIDATION,SINTETICO
USR000755,58,BA,Feira de Santana,5375.69,8.66,MEDIA,25823.85,0,COMPRAR_IMOVEL,SAUDAVEL,VALIDATION,SINTETICO
USR000756,27,BA,Feira de Santana,7326.59,8.41,ALTA,57195.41,2,VIAGEM,SAUDAVEL,VALIDATION,SINTETICO
USR000757,35,ES,Vila Velha,3122.44,61.14,NUNCA,2123.73,2,QUITAR_DIVIDAS,EM_RISCO,TEST,SINTETICO
USR000758,48,BA,Salvador,2938.11,15.49,MEDIA,25027.86,1,RESERVA_EMERGENCIA,SAUDAVEL,TEST,SINTETICO
USR000759,43,SP,Sao Paulo,2297.75,71.0,BAIXA,57.42,2,VIAGEM,EM_RISCO,TEST,SINTETICO
USR000760,46,SP,Santos,11801.66,79.51,BAIXA,7219.55,0,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR000761,54,CE,Caucaia,5791.28,36.79,MEDIA,11124.35,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000762,41,CE,Juazeiro do Norte,3649.98,25.04,MEDIA,7578.75,2,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000763,33,DF,Brasilia,2918.86,28.54,BAIXA,5260.45,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000764,47,RS,Porto Alegre,4085.92,25.4,BAIXA,16323.94,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000765,31,SP,Sorocaba,4456.23,29.3,MEDIA,9159.55,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000766,34,SP,Sao Paulo,3415.75,26.08,MEDIA,8040.49,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000767,30,BA,Salvador,4236.57,34.02,MEDIA,4458.45,2,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000768,35,GO,Anapolis,3362.76,17.84,MEDIA,16285.7,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000769,47,ES,Vitoria,3132.08,20.35,ALTA,30444.04,4,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR000770,18,ES,Serra,3137.39,22.33,BAIXA,3834.28,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000771,38,RJ,Rio de Janeiro,8669.46,2.63,ALTA,34419.62,0,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR000772,45,RJ,Duque de Caxias,2196.21,18.65,MEDIA,9445.94,1,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000773,25,GO,Anapolis,2833.56,81.45,BAIXA,2767.88,3,QUITAR_DIVIDAS,EM_RISCO,TRAIN,SINTETICO
USR000774,37,RJ,Rio de Janeiro,1821.39,30.71,BAIXA,2061.06,1,COMPRAR_IMOVEL,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000775,20,RJ,Duque de Caxias,1840.05,17.54,MEDIA,16686.48,2,APOSENTADORIA,SAUDAVEL,VALIDATION,SINTETICO
USR000776,31,SC,Florianopolis,4693.58,39.98,BAIXA,4488.22,1,RESERVA_EMERGENCIA,EM_RISCO,VALIDATION,SINTETICO
USR000777,33,DF,Brasilia,9820.11,48.72,BAIXA,6833.82,2,VIAGEM,EM_RISCO,TEST,SINTETICO
USR000778,31,SP,Sorocaba,6300.32,44.61,MEDIA,3814.56,0,APOSENTADORIA,EM_OBSERVACAO,TEST,SINTETICO
USR000779,29,PE,Recife,4504.54,15.2,ALTA,30628.19,3,RESERVA_EMERGENCIA,SAUDAVEL,TEST,SINTETICO
USR000780,45,RJ,Niteroi,4014.97,6.3,ALTA,35713.54,0,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR000781,57,MG,Juiz de Fora,6888.85,63.21,NUNCA,3377.25,0,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR000782,40,SP,Campinas,1818.17,23.23,MEDIA,6114.15,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000783,45,PR,Maringa,2506.82,17.12,MEDIA,17589.32,1,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000784,38,CE,Caucaia,3819.46,46.63,MEDIA,8086.91,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000785,20,RS,Caxias do Sul,2446.46,22.89,MEDIA,2096.07,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000786,25,ES,Cariacica,3065.71,8.63,ALTA,17449.98,1,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000787,37,SC,Blumenau,2895.95,55.22,BAIXA,2689.19,0,QUITAR_DIVIDAS,EM_RISCO,TRAIN,SINTETICO
USR000788,47,RS,Pelotas,6672.81,45.61,MEDIA,21287.19,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000789,45,RS,Porto Alegre,3927.64,40.26,MEDIA,8665.29,0,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000790,46,PE,Recife,6598.18,46.67,BAIXA,6412.86,3,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR000791,39,DF,Brasilia,4368.9,46.3,BAIXA,16323.26,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000792,42,BA,Salvador,5345.49,23.71,ALTA,31402.15,2,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR000793,40,CE,Fortaleza,2333.78,22.19,MEDIA,3799.28,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000794,41,SP,Sorocaba,5037.09,43.95,MEDIA,3187.49,1,APOSENTADORIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000795,33,CE,Fortaleza,4668.91,39.26,BAIXA,2433.17,0,APOSENTADORIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000796,18,SC,Blumenau,4097.02,24.03,BAIXA,2087.18,0,QUITAR_DIVIDAS,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000797,36,BA,Feira de Santana,3457.65,27.16,MEDIA,2638.64,4,RESERVA_EMERGENCIA,EM_OBSERVACAO,TEST,SINTETICO
USR000798,34,DF,Brasilia,16343.66,60.93,NUNCA,8623.25,0,VIAGEM,EM_RISCO,TEST,SINTETICO
USR000799,38,DF,Brasilia,3179.1,16.77,ALTA,18401.8,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TEST,SINTETICO
USR000800,33,PE,Recife,1530.49,26.33,BAIXA,3484.31,3,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000801,27,GO,Anapolis,7210.17,2.98,ALTA,35830.64,0,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR000802,27,GO,Aparecida de Goiania,3603.34,31.8,BAIXA,9766.67,3,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000803,37,RJ,Duque de Caxias,3013.23,19.38,BAIXA,5340.07,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000804,63,DF,Brasilia,2870.05,75.8,BAIXA,2267.29,0,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR000805,43,PE,Olinda,2846.62,73.71,NUNCA,2573.49,0,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR000806,39,GO,Anapolis,3174.62,35.36,MEDIA,11980.5,2,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000807,26,ES,Vila Velha,4336.3,2.57,ALTA,39137.9,2,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000808,30,BA,Feira de Santana,7065.25,11.68,ALTA,50315.09,0,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR000809,53,MG,Juiz de Fora,3548.75,40.53,MEDIA,7704.86,2,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000810,35,PE,Jaboatao,3465.19,32.29,BAIXA,3358.15,0,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000811,20,CE,Fortaleza,5897.82,12.28,MEDIA,49211.19,1,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000812,33,RJ,Niteroi,7235.71,46.32,BAIXA,19401.19,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000813,39,PR,Maringa,5757.96,0.41,ALTA,27486.07,1,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR000814,31,PE,Jaboatao,2753.66,15.5,ALTA,13537.14,2,VIAGEM,SAUDAVEL,VALIDATION,SINTETICO
USR000815,35,BA,Salvador,5047.76,21.56,MEDIA,9040.9,3,QUITAR_DIVIDAS,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000816,38,SP,Sao Paulo,6876.16,26.61,MEDIA,12013.47,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000817,35,SC,Joinville,3541.84,19.99,ALTA,23252.82,2,VIAGEM,SAUDAVEL,TEST,SINTETICO
USR000818,27,DF,Brasilia,6665.81,43.74,MEDIA,8160.32,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,TEST,SINTETICO
USR000819,57,DF,Brasilia,4657.11,2.3,ALTA,25929.48,0,QUITAR_DIVIDAS,SAUDAVEL,TEST,SINTETICO
USR000820,23,MG,Belo Horizonte,11098.11,34.86,MEDIA,28719.02,3,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000821,40,MG,Juiz de Fora,3454.87,0.61,ALTA,18076.15,2,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000822,34,RS,Pelotas,6602.46,28.86,MEDIA,11836.99,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000823,22,PE,Jaboatao,4851.44,24.69,BAIXA,4128.55,3,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000824,19,ES,Vila Velha,5396.68,62.07,BAIXA,3765.19,2,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR000825,18,ES,Cariacica,5831.95,6.81,ALTA,28210.67,4,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR000826,39,PE,Olinda,2531.27,19.59,MEDIA,9702.05,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000827,28,CE,Fortaleza,9298.22,7.48,MEDIA,33537.94,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000828,44,GO,Goiania,16139.77,3.31,MEDIA,94429.24,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000829,58,SP,Sorocaba,1444.81,33.18,MEDIA,1715.55,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000830,39,DF,Brasilia,3159.33,23.07,ALTA,15170.57,1,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR000831,54,MG,Juiz de Fora,5266.77,19.39,ALTA,17438.6,2,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000832,26,PR,Maringa,2494.26,29.22,MEDIA,5190.36,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000833,36,PE,Recife,6159.58,78.13,BAIXA,5053.09,0,QUITAR_DIVIDAS,EM_RISCO,TRAIN,SINTETICO
USR000834,25,ES,Cariacica,2306.93,12.69,ALTA,7488.93,0,APOSENTADORIA,SAUDAVEL,VALIDATION,SINTETICO
USR000835,18,SC,Florianopolis,7353.84,5.62,ALTA,48641.63,1,QUITAR_DIVIDAS,SAUDAVEL,VALIDATION,SINTETICO
USR000836,40,GO,Goiania,2499.35,12.19,ALTA,11739.21,2,ORGANIZAR_ORCAMENTO,SAUDAVEL,VALIDATION,SINTETICO
USR000837,70,PE,Jaboatao,6854.23,25.21,MEDIA,15473.48,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TEST,SINTETICO
USR000838,19,RS,Porto Alegre,6745.42,32.68,MEDIA,9250.33,0,VIAGEM,EM_OBSERVACAO,TEST,SINTETICO
USR000839,49,GO,Aparecida de Goiania,10852.29,21.8,BAIXA,33621.75,0,APOSENTADORIA,EM_OBSERVACAO,TEST,SINTETICO
USR000840,51,ES,Vila Velha,2233.23,38.44,MEDIA,4488.11,2,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000841,44,MG,Belo Horizonte,2841.51,12.73,ALTA,24605.02,0,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR000842,45,CE,Caucaia,3076.29,38.94,MEDIA,9876.46,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000843,49,SP,Campinas,1526.82,49.38,BAIXA,262.93,3,APOSENTADORIA,EM_RISCO,TRAIN,SINTETICO
USR000844,47,PE,Jaboatao,2718.4,14.56,MEDIA,8162.62,4,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000845,37,ES,Cariacica,2651.2,78.0,BAIXA,1111.31,2,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR000846,34,MG,Uberlandia,11900.59,25.6,MEDIA,23381.27,2,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000847,55,BA,Feira de Santana,5120.1,16.76,ALTA,15720.4,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000848,55,DF,Brasilia,4560.96,67.78,BAIXA,3535.66,1,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR000849,38,DF,Brasilia,9219.38,20.84,MEDIA,34313.12,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000850,26,CE,Fortaleza,5518.87,35.36,MEDIA,6036.01,2,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000851,46,DF,Brasilia,4027.84,4.97,MEDIA,22633.61,1,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000852,50,BA,Feira de Santana,9771.82,42.7,BAIXA,16027.27,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000853,31,SC,Joinville,1453.11,38.06,NUNCA,1268.75,3,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR000854,19,RS,Pelotas,7601.0,18.64,BAIXA,14238.37,0,COMPRAR_IMOVEL,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000855,31,BA,Salvador,3363.27,20.01,ALTA,19251.64,3,ORGANIZAR_ORCAMENTO,SAUDAVEL,VALIDATION,SINTETICO
USR000856,51,CE,Fortaleza,5999.57,41.79,MEDIA,17252.26,1,VIAGEM,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000857,42,CE,Fortaleza,5476.38,44.82,MEDIA,7100.07,2,APOSENTADORIA,EM_OBSERVACAO,TEST,SINTETICO
USR000858,58,CE,Juazeiro do Norte,4801.58,43.78,MEDIA,10076.15,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TEST,SINTETICO
USR000859,33,GO,Aparecida de Goiania,3159.03,31.06,MEDIA,11481.28,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TEST,SINTETICO
USR000860,47,SC,Blumenau,6227.99,28.86,BAIXA,20436.03,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000861,35,BA,Salvador,3657.6,44.04,MEDIA,9164.03,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000862,50,DF,Brasilia,2549.11,40.33,NUNCA,322.65,2,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR000863,32,PR,Maringa,10984.99,78.91,NUNCA,837.49,0,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR000864,41,SC,Joinville,6398.06,40.15,MEDIA,22233.07,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000865,33,BA,Salvador,2709.21,17.75,ALTA,20782.64,2,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000866,26,CE,Fortaleza,6270.94,6.93,ALTA,48049.96,2,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR000867,35,GO,Aparecida de Goiania,6400.82,20.73,ALTA,33875.75,3,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR000868,52,PE,Recife,5331.02,28.13,MEDIA,12866.88,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000869,32,DF,Brasilia,8266.55,46.55,MEDIA,31765.17,3,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000870,49,DF,Brasilia,3432.05,45.97,MEDIA,5799.63,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000871,52,RS,Porto Alegre,3718.97,14.39,ALTA,15971.51,4,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000872,40,SC,Blumenau,3688.06,80.59,NUNCA,789.91,0,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR000873,33,SP,Santos,4719.8,8.52,MEDIA,22504.63,2,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000874,48,PR,Maringa,4684.53,66.17,BAIXA,3975.84,2,ORGANIZAR_ORCAMENTO,EM_RISCO,VALIDATION,SINTETICO
USR000875,37,RS,Pelotas,2524.44,73.62,BAIXA,1541.71,2,QUITAR_DIVIDAS,EM_RISCO,VALIDATION,SINTETICO
USR000876,58,PE,Olinda,5120.82,33.8,BAIXA,10566.59,3,COMPRAR_IMOVEL,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000877,31,RJ,Niteroi,13633.52,23.42,ALTA,130121.81,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TEST,SINTETICO
USR000878,53,ES,Serra,3823.16,39.79,MEDIA,12352.3,1,APOSENTADORIA,EM_OBSERVACAO,TEST,SINTETICO
USR000879,25,PE,Olinda,8203.48,21.76,MEDIA,17387.57,1,VIAGEM,EM_OBSERVACAO,TEST,SINTETICO
USR000880,51,PE,Olinda,5393.69,44.25,MEDIA,6912.73,2,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000881,40,RJ,Niteroi,3187.76,8.86,ALTA,13957.03,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000882,43,SP,Sorocaba,15634.22,36.8,MEDIA,18649.24,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000883,51,BA,Salvador,5532.88,81.87,BAIXA,151.98,0,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR000884,56,MG,Belo Horizonte,2727.1,43.1,MEDIA,5066.51,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000885,38,DF,Brasilia,3372.58,35.61,MEDIA,2875.26,3,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000886,46,CE,Caucaia,4840.46,45.04,NUNCA,738.29,0,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR000887,42,RJ,Rio de Janeiro,2904.81,43.54,MEDIA,10602.02,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000888,32,RS,Caxias do Sul,4322.11,10.12,ALTA,37510.19,3,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR000889,35,CE,Caucaia,4402.26,47.72,MEDIA,9204.94,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000890,44,SC,Joinville,5174.92,47.48,MEDIA,13969.4,4,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000891,33,BA,Salvador,2301.67,69.39,BAIXA,901.48,2,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR000892,43,SC,Joinville,6109.49,43.84,MEDIA,21562.52,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000893,38,DF,Brasilia,2983.47,19.72,ALTA,13909.27,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000894,49,MG,Uberlandia,4931.09,23.88,MEDIA,13493.03,1,COMPRAR_IMOVEL,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000895,38,MG,Belo Horizonte,1936.43,32.2,MEDIA,7498.68,0,QUITAR_DIVIDAS,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000896,48,SP,Campinas,2081.13,36.44,MEDIA,3851.22,2,QUITAR_DIVIDAS,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000897,34,SP,Santos,3397.92,30.25,BAIXA,13473.54,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TEST,SINTETICO
USR000898,23,RJ,Duque de Caxias,5916.79,39.02,MEDIA,11769.4,1,VIAGEM,EM_OBSERVACAO,TEST,SINTETICO
USR000899,45,MG,Juiz de Fora,4646.15,6.78,MEDIA,42825.2,1,QUITAR_DIVIDAS,SAUDAVEL,TEST,SINTETICO
USR000900,52,RJ,Niteroi,3585.48,4.39,ALTA,24879.22,0,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR000901,46,GO,Goiania,16232.56,28.73,MEDIA,64876.04,0,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000902,24,SC,Blumenau,4871.39,22.53,MEDIA,15950.35,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000903,47,DF,Brasilia,6738.94,19.75,BAIXA,23206.61,3,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000904,38,RS,Caxias do Sul,5523.75,75.41,BAIXA,4417.17,4,APOSENTADORIA,EM_RISCO,TRAIN,SINTETICO
USR000905,40,DF,Brasilia,4788.41,18.02,ALTA,40434.16,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000906,39,RS,Caxias do Sul,2962.14,2.32,MEDIA,17033.6,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000907,42,CE,Fortaleza,2557.49,24.06,BAIXA,1279.09,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000908,39,SC,Blumenau,4366.66,29.12,MEDIA,10481.62,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000909,29,ES,Vila Velha,3286.87,9.64,ALTA,11092.71,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000910,43,DF,Brasilia,2871.35,36.84,BAIXA,8930.67,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000911,25,CE,Juazeiro do Norte,3558.53,21.86,ALTA,12730.3,0,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR000912,39,SC,Florianopolis,4994.96,20.87,MEDIA,16242.78,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000913,25,ES,Vitoria,5415.01,45.65,MEDIA,8174.88,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000914,42,PE,Olinda,5284.53,17.07,ALTA,18767.91,0,APOSENTADORIA,SAUDAVEL,VALIDATION,SINTETICO
USR000915,30,GO,Aparecida de Goiania,6984.6,35.91,BAIXA,16423.85,2,RESERVA_EMERGENCIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000916,34,PR,Curitiba,7087.06,15.24,ALTA,44998.01,1,VIAGEM,SAUDAVEL,VALIDATION,SINTETICO
USR000917,39,PE,Jaboatao,3249.71,31.4,MEDIA,4452.88,2,VIAGEM,EM_OBSERVACAO,TEST,SINTETICO
USR000918,48,BA,Salvador,2811.13,29.15,MEDIA,5946.84,0,APOSENTADORIA,EM_OBSERVACAO,TEST,SINTETICO
USR000919,37,BA,Salvador,4332.64,14.54,ALTA,33777.53,3,ORGANIZAR_ORCAMENTO,SAUDAVEL,TEST,SINTETICO
USR000920,26,GO,Aparecida de Goiania,4184.92,2.13,ALTA,29614.93,3,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000921,37,BA,Vitoria da Conquista,6659.52,67.53,BAIXA,2248.84,0,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR000922,38,MG,Uberlandia,2885.34,41.12,NUNCA,738.84,0,QUITAR_DIVIDAS,EM_RISCO,TRAIN,SINTETICO
USR000923,46,PE,Jaboatao,6877.98,73.6,BAIXA,6089.7,1,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR000924,24,MG,Belo Horizonte,3780.74,23.54,BAIXA,5444.63,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000925,20,SC,Blumenau,7165.81,58.76,BAIXA,241.22,0,QUITAR_DIVIDAS,EM_RISCO,TRAIN,SINTETICO
USR000926,40,PE,Olinda,10519.72,23.77,ALTA,70641.31,3,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000927,38,ES,Vitoria,12500.15,10.33,ALTA,99890.89,2,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
